placement,lat,lng,altitude,speed,rpm,payload,accelleration,odometer,fuelRate,totalFuel,accelerator,brakePressure,brakeSwitch,parkingSwitch,gear,distanceTraveled,fuelConsumed,travelTime,emission,speedLimit,timestamp,brake,fuelConsumed_noRound
"{'x': -109.42292785644531, 'y': 410.237060546875, 'z': -1545.4224071502686, 'heading': 0.568936288356781, 'pitch': 0.0026391090359538794, 'roll': -0.00017530818877276033}",49.215613315551686,7.5985681614609675,410.2,51.3,1362,24.514,"{'x': -0.00372297224, 'y': -0.009617702, 'z': -0.381876558}",36.4879,57.6,945.5652,100,885,0.0,0,9,6354.96,4.818,489,12.865,60,40629,0,4.818399999999997
"{'x': -103.19025421142578, 'y': 410.4546203613281, 'z': -1532.1450500488281, 'heading': 0.5708184242248535, 'pitch': 0.00232659000903368, 'roll': -0.00036207589437253773}",49.2154940435691,7.5986538505902,410.5,52.2,1064,24.514,"{'x': -0.0366248861, 'y': 0.00136871252, 'z': -0.034311302}",36.50255,16.2,945.5607,11,885,0.0,0,10,6369.46,4.823,490,12.877,60,40630,0,4.822900000000004
"{'x': -96.7601089477539, 'y': 410.6020812988281, 'z': -1519.1556091308594, 'heading': 0.5740774273872375, 'pitch': 0.0011520631378516555, 'roll': 0.00018919623107649386}",49.215377357969764,7.5987422546331285,410.6,52.3,1076,24.514,"{'x': 0.176444575, 'y': -0.0138897263, 'z': -0.1255301}",36.5170364,33.12,945.5515,100,885,0.0,0,10,6383.99,4.832,491,12.902,60,40631,0,4.8320999999999685
"{'x': -90.05386352539062, 'y': 410.65533447265625, 'z': -1505.8349609375, 'heading': 0.5742844343185425, 'pitch': 0.0006514861597679555, 'roll': -5.464151035994291e-05}",49.21525769709846,7.598834454604343,410.7,53.3,1098,24.514,"{'x': -0.004494313, 'y': -0.0665422454, 'z': -0.3357036}",36.5319328,47.88,945.5382,100,885,0.0,0,10,6398.8,4.845,492,12.937,60,40632,0,4.845400000000041
"{'x': -83.02447509765625, 'y': 410.6658630371094, 'z': -1491.9932250976562, 'heading': 0.5752168297767639, 'pitch': 0.00027062726439908147, 'roll': -0.00018672976875677705}",49.2151333552386,7.598931097266499,410.7,54.7,1127,24.514,"{'x': -0.0230903625, 'y': -0.066052705, 'z': -0.3991007}",36.5474358,49.68,945.5244,100,885,0.0,0,10,6413.99,4.859,493,12.974,60,40633,0,4.859199999999987
"{'x': -76.02433013916016, 'y': 410.6381530761719, 'z': -1478.5296020507812, 'heading': 0.5769231915473938, 'pitch': -0.00016517673793714494, 'roll': -0.00011368469859007746}",49.215012410008214,7.599027337878499,410.6,56.2,1157,24.514,"{'x': 0.01652778, 'y': -0.00190180307, 'z': -0.451024622}",36.5625877,48.24,945.511,100,885,0.0,0,10,6429.6,4.873,494,13.01,60,40634,0,4.872600000000034
"{'x': -68.59456634521484, 'y': 410.61956787109375, 'z': -1464.5198059082031, 'heading': 0.5779880285263062, 'pitch': 0.00040586499380879104, 'roll': 0.00010590587044134736}",49.214886558443865,7.599129485050991,410.6,57.8,1188,24.514,"{'x': -0.0304287, 'y': -0.00765976869, 'z': -0.459527969}",36.5784225,50.76,945.4969,100,885,0.0,0,10,6445.66,4.887,495,13.047,60,40635,0,4.886700000000019
"{'x': -60.98450469970703, 'y': 410.61474609375, 'z': -1450.4461669921875, 'heading': 0.5794577598571777, 'pitch': 0.0002908522146753967, 'roll': 4.773542968905531e-05}",49.21476013337276,7.599234111025805,410.6,59.2,1218,24.514,"{'x': -0.00129394315, 'y': 0.0324817151, 'z': -0.420519233}",36.5944,50.4,945.4829,100,885,0.0,0,10,6462.1,4.901,496,13.085,60,40636,0,4.900700000000029
"{'x': -53.037418365478516, 'y': 410.6098327636719, 'z': -1436.1119079589844, 'heading': 0.5813614130020142, 'pitch': 0.00023370629060082138, 'roll': -0.000171248015249148}",49.21463136712201,7.599343370542137,410.6,60.6,1246,24.514,"{'x': -0.0101020867, 'y': 0.03630107, 'z': -0.411317766}",36.6107674,51.84,945.4685,100,885,0.0,0,10,6478.93,4.915,497,13.123,60,40637,0,4.915100000000052
"{'x': -44.35759735107422, 'y': 410.6170654296875, 'z': -1421.0921325683594, 'heading': 0.5847318768501282, 'pitch': 0.0002372731687501073, 'roll': 5.274423529044725e-05}",49.21449644280122,7.599462703969006,410.6,62.0,1275,24.514,"{'x': 0.009612415, 'y': 0.0254204273, 'z': -0.355033576}",36.6280937,54.36,945.4534,100,885,0.0,0,10,6496.15,4.93,498,13.164,60,40638,0,4.9302000000000135
"{'x': -34.912052154541016, 'y': 410.5370178222656, 'z': -1405.7203063964844, 'heading': 0.5898659825325012, 'pitch': -0.0007755679544061422, 'roll': -0.00028705765726044774}",49.21435835596892,7.599592564858426,410.5,63.5,1306,24.514,"{'x': -0.0310867541, 'y': -0.0512759537, 'z': -0.3926976}",36.6461143,56.52,945.4377,100,885,0.0,0,10,6513.79,4.946,499,13.206,60,40639,0,4.9459000000000515
"{'x': -24.67062759399414, 'y': 410.3775634765625, 'z': -1391.0448608398438, 'heading': 0.6025429964065552, 'pitch': -0.0012882115552201867, 'roll': -0.0009410482598468661}",49.214226524801504,7.599733367795123,410.4,65.2,1339,24.514,"{'x': 0.0379982442, 'y': -0.0723083541, 'z': -0.45396027}",36.6639977,56.16,945.4221,100,885,0.0,0,10,6531.9,4.962,500,13.247,60,40640,0,4.961500000000001
"{'x': -12.56418514251709, 'y': 410.18359375, 'z': -1376.482666015625, 'heading': 0.6143153309822083, 'pitch': -0.001473347656428814, 'roll': -0.00042449624743312597}",49.21409571097807,7.599899811695582,410.2,66.5,1041,24.514,"{'x': 0.014379384, 'y': -0.0625459, 'z': -0.1509657}",36.6829262,13.32,945.4184,10,885,0.0,0,11,6550.37,4.965,501,13.257,60,40641,0,4.965199999999982
"{'x': 0.2401062250137329, 'y': 410.0391540527344, 'z': -1362.6339416503906, 'heading': 0.6209376454353333, 'pitch': -0.0005147306364960968, 'roll': -0.00032466163975186646}",49.2139713063395,7.600075849884039,410.0,67.1,1060,24.514,"{'x': 0.0005807597, 'y': -0.299149156, 'z': -0.0767020658}",36.70178,36.0,945.4084,100,885,0.0,0,11,6569.01,4.975,502,13.284,60,40642,0,4.9751999999999725
"{'x': 13.469966888427734, 'y': 410.0137023925781, 'z': -1349.2987976074219, 'heading': 0.6270679831504822, 'pitch': 0.000384463754016906, 'roll': -0.000809149700216949}",49.21385151525036,7.600257738958404,410.0,68.0,1075,24.514,"{'x': -0.1520285, 'y': -0.034824267, 'z': -0.2644727}",36.7205467,46.08,945.3956,100,885,0.0,0,11,6587.9,4.988,503,13.318,60,40643,0,4.988000000000056
"{'x': 27.748836517333984, 'y': 410.0086975097656, 'z': -1336.2218322753906, 'heading': 0.6341672539710999, 'pitch': 0.0002720312331803143, 'roll': -0.0005975277163088322}",49.21373404340944,7.600454050200514,410.0,69.0,1091,24.514,"{'x': -0.0005513674, 'y': -0.0885068, 'z': -0.2774623}",36.7398949,47.88,945.3823,100,885,0.0,0,11,6607.07,5.001,504,13.353,60,40644,0,5.001300000000015
"{'x': 42.81330490112305, 'y': 410.0101623535156, 'z': -1323.6115112304688, 'heading': 0.6427484154701233, 'pitch': -0.0003213224408682436, 'roll': -0.0005041438271291554}",49.21362076348629,7.600661162148238,410.0,70.0,1107,24.514,"{'x': 0.007029, 'y': 0.08019802, 'z': -0.300637454}",36.75953,48.24,945.3689,100,885,0.0,0,11,6626.51,5.015,505,13.389,60,40645,0,5.014699999999948
"{'x': 58.813411712646484, 'y': 409.9756774902344, 'z': -1311.6949768066406, 'heading': 0.6506572961807251, 'pitch': -8.458050433546305e-05, 'roll': -0.0002665291540324688}",49.213513715925885,7.600881137603137,410.0,71.1,1124,24.514,"{'x': -0.048229, 'y': 0.02381975, 'z': -0.240599275}",36.7794647,48.96,945.3553,100,885,0.0,0,11,6646.26,5.028,506,13.426,60,40646,0,5.028299999999945
"{'x': 75.15937042236328, 'y': 409.92254638671875, 'z': -1300.2961120605469, 'heading': 0.6546611785888672, 'pitch': 5.9650315961334854e-05, 'roll': -0.00017196897533722222}",49.21341131865005,7.601105867959332,409.9,72.2,1141,24.514,"{'x': -0.00582809141, 'y': 0.11003539, 'z': -0.308591366}",36.7993736,48.96,945.3417,100,885,0.0,0,11,6666.32,5.042,507,13.462,60,40647,0,5.041900000000055
"{'x': 92.35838317871094, 'y': 409.9387512207031, 'z': -1289.0211181640625, 'heading': 0.6601550579071045, 'pitch': 0.0005072933272458613, 'roll': -0.00015625954256393015}",49.2133100341199,7.601342326421733,409.9,73.3,1157,24.514,"{'x': 0.03225132, 'y': 0.08926106, 'z': -0.319337845}",36.8199234,50.04,945.3278,100,885,0.0,0,11,6686.68,5.056,508,13.499,60,40648,0,5.0557999999999765
"{'x': 110.24687194824219, 'y': 410.07562255859375, 'z': -1278.3336334228516, 'heading': 0.6668359637260437, 'pitch': 0.0021193695720285177, 'roll': -0.0004386499058455229}",49.213214027250146,7.601588264058329,410.1,74.2,1171,24.514,"{'x': 0.00505746529, 'y': 0.12944226, 'z': -0.262126535}",36.840744,51.12,945.3136,100,885,0.0,0,11,6707.29,5.07,509,13.537,60,40649,0,5.07000000000005
"{'x': 128.7724609375, 'y': 410.38275146484375, 'z': -1268.3832702636719, 'heading': 0.675686776638031, 'pitch': 0.0030337802600115538, 'roll': 1.6885744116734713e-05}",49.21312464202593,7.60184296078712,410.4,74.7,1179,24.514,"{'x': 0.115662791, 'y': -0.0826158449, 'z': -0.06750056}",36.861763,51.48,945.2993,100,885,0.0,0,11,6728.04,5.084,510,13.575,60,40650,0,5.084299999999985
"{'x': 147.83200073242188, 'y': 410.78546142578125, 'z': -1259.225845336914, 'heading': 0.6794885993003845, 'pitch': 0.0031618461944162846, 'roll': 0.0008922123815864325}",49.21304237985448,7.602104998471363,410.8,75.0,1184,24.514,"{'x': 0.0204088576, 'y': 0.0494097322, 'z': -0.08764296}",36.8828964,51.48,945.285,100,885,0.0,0,11,6748.87,5.099,511,13.613,60,40651,0,5.098600000000033
"{'x': 166.4052734375, 'y': 411.1833801269531, 'z': -1250.4522552490234, 'heading': 0.6798735857009888, 'pitch': 0.003514549694955349, 'roll': 0.0011680761817842722}",49.21296356571427,7.602360350773719,411.2,75.3,1189,24.514,"{'x': -0.0090078, 'y': -0.0199535117, 'z': -0.0737035349}",36.9034271,49.68,945.2712,100,885,0.0,0,11,6769.79,5.112,512,13.65,60,40652,0,5.11239999999998
"{'x': 185.71142578125, 'y': 411.69512939453125, 'z': -1241.4085235595703, 'heading': 0.6803491115570068, 'pitch': 0.004363352432847023, 'roll': 0.0010705941822379827}",49.212882324861866,7.602625778979554,411.7,75.5,1192,24.514,"{'x': 0.131351024, 'y': 0.16905503, 'z': -0.07886503}",36.924736,51.84,945.2568,100,885,0.0,0,11,6790.76,5.127,513,13.689,60,40653,0,5.126800000000003
"{'x': 204.63546752929688, 'y': 412.2721862792969, 'z': -1232.2946472167969, 'heading': 0.6776247024536133, 'pitch': 0.005338665563613176, 'roll': 0.0012131932890042663}",49.2128004538922,7.602885953785954,412.3,75.6,1188,24.514,"{'x': -0.04165735, 'y': -0.133086979, 'z': 0.07808555}",36.9457321,51.12,945.2426,100,883,0.0,0,11,6811.76,5.141,514,13.726,60,40654,1,5.140999999999963
"{'x': 223.7418212890625, 'y': 412.9430236816406, 'z': -1222.8914947509766, 'heading': 0.6770734190940857, 'pitch': 0.005199974402785301, 'roll': 0.0011400344083085656}",49.2127159843228,7.603148635086102,412.9,75.3,1188,24.514,"{'x': -0.0616042428, 'y': 0.184141442, 'z': -0.0182547234}",36.9670258,51.84,945.2282,100,883,0.0,0,11,6832.68,5.155,515,13.765,60,40655,0,5.155399999999986
"{'x': 242.11131286621094, 'y': 413.6710510253906, 'z': -1213.8175811767578, 'heading': 0.6764768362045288, 'pitch': 0.005932094994932413, 'roll': 0.0012627880787476897}",49.212634472343154,7.603401185729266,413.7,74.7,1177,24.514,"{'x': -0.2510789, 'y': 0.0619968958, 'z': 0.17174767}",36.98752,49.68,945.2144,100,883,0.0,0,11,6853.43,5.169,516,13.802,60,40656,0,5.169200000000046
"{'x': 260.89208984375, 'y': 414.4745788574219, 'z': -1204.513168334961, 'heading': 0.6768128275871277, 'pitch': 0.006168154068291187, 'roll': 0.0015752313192933798}",49.21255088976283,7.603659390877997,414.5,73.8,1162,24.514,"{'x': 0.03463734, 'y': 0.04364037, 'z': 0.253793776}",37.0084877,50.76,945.2003,100,883,0.0,0,11,6873.93,5.183,517,13.839,60,40657,0,5.183300000000031
"{'x': 279.48040771484375, 'y': 415.28594970703125, 'z': -1195.3514556884766, 'heading': 0.6773638129234314, 'pitch': 0.006334582809358835, 'roll': 0.0017810097197070718}",49.212468589074305,7.603914950026924,415.3,73.1,1154,24.514,"{'x': 0.0512758419, 'y': -0.03057076, 'z': 0.126885131}",37.0292168,50.4,945.1863,100,883,0.0,0,11,6894.24,5.197,518,13.877,60,40658,0,5.197300000000041
"{'x': 297.9409484863281, 'y': 416.15447998046875, 'z': -1186.3140869140625, 'heading': 0.6774579286575317, 'pitch': 0.007384230848401785, 'roll': 0.0020723172929137945}",49.21238740538068,7.604168752448478,416.2,72.5,1146,24.514,"{'x': 0.007879257, 'y': -0.0315032341, 'z': 0.161710814}",37.0497742,50.76,945.1722,100,883,0.0,0,11,6914.38,5.211,519,13.914,60,40659,0,5.211400000000026
"{'x': 315.94647216796875, 'y': 417.0284118652344, 'z': -1177.4481353759766, 'heading': 0.6770849823951721, 'pitch': 0.007087042089551687, 'roll': 0.002463307697325945}",49.212307761547244,7.604416299124836,417.0,72.1,1138,24.514,"{'x': -0.00806363951, 'y': 0.116951495, 'z': 0.0204965174}",37.06985,48.96,945.1586,100,883,0.0,0,11,6934.41,5.225,520,13.951,60,40660,0,5.225000000000023
"{'x': 334.1206359863281, 'y': 417.90325927734375, 'z': -1168.4657592773438, 'heading': 0.6768933534622192, 'pitch': 0.007460387423634529, 'roll': 0.0026654053945094347}",49.21222707185897,7.60466616432889,417.9,71.6,1131,24.514,"{'x': 0.0372325629, 'y': -0.195354655, 'z': 0.144830078}",37.090126,50.04,945.1447,100,883,0.0,0,11,6954.3,5.239,521,13.988,60,40661,0,5.238900000000058
"{'x': 352.1668395996094, 'y': 418.8019714355469, 'z': -1159.549072265625, 'heading': 0.6771399974822998, 'pitch': 0.006862670183181763, 'roll': 0.0027718425262719393}",49.212146972263106,7.604914270288168,418.8,71.1,1123,24.514,"{'x': 0.0047251503, 'y': 0.114308476, 'z': 0.126827821}",37.1102638,49.32,945.131,100,883,0.0,0,11,6974.05,5.253,522,14.024,60,40662,0,5.2526000000000295
"{'x': 370.11505126953125, 'y': 419.6868591308594, 'z': -1150.7403106689453, 'heading': 0.6774483323097229, 'pitch': 0.007566103711724281, 'roll': 0.0030500967986881733}",49.212067842173305,7.6051610290175455,419.7,70.5,1112,24.514,"{'x': -0.00250564422, 'y': -0.088078, 'z': 0.2527293}",37.13026,48.96,945.1174,100,883,0.0,0,11,6993.63,5.266,523,14.061,60,40663,0,5.266200000000026
"{'x': 387.89801025390625, 'y': 420.5380859375, 'z': -1142.0200881958008, 'heading': 0.6774618625640869, 'pitch': 0.007122369017452002, 'roll': 0.003359542228281498}",49.21198950744034,7.605405515791173,420.5,69.9,1104,24.514,"{'x': 0.0213999823, 'y': -0.136957571, 'z': 0.19233641}",37.150074,48.6,945.1039,100,883,0.0,0,11,7013.05,5.28,524,14.097,60,40664,0,5.279700000000048
"{'x': 405.5489807128906, 'y': 421.354736328125, 'z': -1133.3679580688477, 'heading': 0.6774886250495911, 'pitch': 0.0069169700145721436, 'roll': 0.0035119312815368176}",49.21191178438854,7.6056481879371685,421.4,69.4,1097,24.514,"{'x': 0.0374123678, 'y': -0.0170346461, 'z': 0.198527917}",37.169735,48.96,945.0903,100,883,0.0,0,11,7032.33,5.293,525,14.133,60,40665,0,5.293300000000045
"{'x': 423.10272216796875, 'y': 422.1564025878906, 'z': -1124.7777481079102, 'heading': 0.6776546239852905, 'pitch': 0.006583429407328367, 'roll': 0.003428603056818247}",49.21183461757251,7.605889523342441,422.2,69.0,1091,24.514,"{'x': 0.013825017, 'y': -0.0185518265, 'z': 0.113071457}",37.18928,47.88,945.077,100,883,0.0,0,11,7051.5,5.307,526,14.169,60,40666,0,5.306600000000003
"{'x': 440.3008728027344, 'y': 422.87762451171875, 'z': -1116.3916778564453, 'heading': 0.6778866648674011, 'pitch': 0.006012804806232452, 'roll': 0.0038204281590878963}",49.21175928456629,7.60612596995207,422.9,68.8,1087,24.514,"{'x': 0.100771412, 'y': 0.0420200527, 'z': 0.0271915179}",37.208416,47.16,945.0639,100,883,0.0,0,11,7070.61,5.32,527,14.204,60,40667,0,5.319700000000012
"{'x': 457.72161865234375, 'y': 423.58135986328125, 'z': -1107.8776092529297, 'heading': 0.677571177482605, 'pitch': 0.005939342547208071, 'roll': 0.003771820105612278}",49.21168280173658,7.606365476883998,423.6,68.6,1084,24.514,"{'x': 0.0396349244, 'y': 0.00365979876, 'z': 0.008788687}",37.2278023,47.52,945.0507,100,883,0.0,0,11,7089.67,5.333,528,14.239,60,40668,0,5.332899999999995
"{'x': 475.09381103515625, 'y': 424.2756042480469, 'z': -1099.378273010254, 'heading': 0.6776233315467834, 'pitch': 0.0057896096259355545, 'roll': 0.0038043013773858547}",49.21160645124931,7.606604316284698,424.3,68.4,1081,24.514,"{'x': 0.00588456076, 'y': -0.06671729, 'z': 0.0550132543}",37.24714,47.88,945.0374,100,883,0.0,0,11,7108.67,5.346,529,14.274,60,40669,0,5.346199999999953
"{'x': 492.438232421875, 'y': 425.0008850097656, 'z': -1090.9172134399414, 'heading': 0.6780038475990295, 'pitch': 0.006934463046491146, 'roll': 0.003458997467532754}",49.21153044460567,7.606842773879353,425.0,68.2,1079,24.514,"{'x': -0.117037922, 'y': -0.0327547, 'z': 0.08956436}",37.2664337,47.16,945.0243,100,883,0.0,0,11,7127.61,5.359,530,14.309,60,40670,0,5.359299999999962
"{'x': 509.8695373535156, 'y': 425.9149475097656, 'z': -1082.8557968139648, 'heading': 0.6832093000411987, 'pitch': 0.008285967633128166, 'roll': 0.002653755946084857}",49.21145802799926,7.607082425981491,425.9,67.7,1071,24.514,"{'x': 0.00540890265, 'y': 0.0442375429, 'z': 0.189646959}",37.2856445,47.16,945.0112,100,883,0.0,0,11,7146.42,5.372,531,14.344,60,40671,0,5.3723999999999705
"{'x': 527.3696441650391, 'y': 426.8963623046875, 'z': -1075.4301681518555, 'heading': 0.6880053877830505, 'pitch': 0.008161316625773907, 'roll': 0.0019361309241503477}",49.21139132274717,7.607323023997616,426.9,67.0,1059,24.514,"{'x': -0.09500521, 'y': -0.00128223188, 'z': 0.2402204}",37.30467,46.8,944.9982,100,883,0.0,0,11,7165.03,5.385,532,14.379,60,40672,0,5.385400000000004
"{'x': 544.655029296875, 'y': 427.69622802734375, 'z': -1068.8194007873535, 'heading': 0.6948601603507996, 'pitch': 0.005766007583588362, 'roll': 0.0007653985521756113}",49.211331937485184,7.60756066993975,427.7,66.4,1051,24.514,"{'x': -0.0969745144, 'y': -0.0763566, 'z': 0.08321263}",37.32318,45.36,944.9856,100,883,0.0,0,11,7183.47,5.398,533,14.413,60,40673,0,5.398000000000025
"{'x': 561.9307098388672, 'y': 428.1306457519531, 'z': -1063.342643737793, 'heading': 0.7046974301338196, 'pitch': 0.0017240155721083283, 'roll': 0.00021200146875344217}",49.21128273916458,7.607798182459553,428.1,66.4,1051,24.514,"{'x': 0.0444978252, 'y': -0.03274624, 'z': -0.0843126848}",37.3413048,44.64,944.9732,100,883,0.0,0,11,7201.91,5.41,534,14.446,60,40674,0,5.4103999999999814
"{'x': 580.1677551269531, 'y': 428.008544921875, 'z': -1058.443618774414, 'heading': 0.7099179029464722, 'pitch': -0.0024735908955335617, 'roll': 0.0004710553621407598}",49.211238730675866,7.60804891218158,428.0,67.5,1067,24.514,"{'x': 0.0380236134, 'y': -0.07022759, 'z': -0.4474711}",37.36018,46.44,944.9603,100,883,0.0,0,11,7220.66,5.423,535,14.48,60,40675,0,5.42330000000004
"{'x': 598.6302185058594, 'y': 427.67791748046875, 'z': -1053.9728374481201, 'heading': 0.7138376235961914, 'pitch': -0.0021954504773020744, 'roll': 0.00033619708847254515}",49.211198569147605,7.60830274103586,427.7,69.2,1093,24.514,"{'x': -0.188895673, 'y': -0.109385237, 'z': -0.4345959}",37.37916,46.8,944.9473,100,883,0.0,0,11,7239.88,5.436,536,14.515,60,40676,0,5.43629999999996
"{'x': 617.7198104858398, 'y': 427.3442687988281, 'z': -1050.2384910583496, 'heading': 0.7232768535614014, 'pitch': -0.00245712255127728, 'roll': -0.0001902587100630626}",49.21116502309667,7.608565191888788,427.3,70.8,1119,24.514,"{'x': -0.013945831, 'y': 0.0634144843, 'z': -0.489976019}",37.3986,47.88,944.934,100,883,0.0,0,11,7259.55,5.45,537,14.55,60,40677,0,5.449600000000032
"{'x': 637.7973709106445, 'y': 427.05804443359375, 'z': -1047.7448406219482, 'heading': 0.7350698113441467, 'pitch': -0.0020727727096527815, 'roll': -0.00032727987854741514}",49.211142622356135,7.608841225701545,427.1,72.3,1143,24.514,"{'x': -0.0132320542, 'y': -0.170548469, 'z': -0.375713617}",37.4188232,49.68,944.9202,100,883,0.0,0,11,7279.63,5.463,538,14.587,60,40678,0,5.463399999999979
"{'x': 658.0771179199219, 'y': 426.7049560546875, 'z': -1046.8032035827637, 'heading': 0.7478547096252441, 'pitch': -0.0036575281992554665, 'roll': -0.0006977797020226717}",49.21113416352539,7.609120039251114,426.7,73.8,1166,24.514,"{'x': 0.0439033434, 'y': 0.02286942, 'z': -0.47130993}",37.4391174,49.68,944.9064,100,883,0.0,0,11,7300.13,5.477,539,14.624,60,40679,0,5.477200000000039
"{'x': 679.1833953857422, 'y': 425.9856262207031, 'z': -1047.277256011963, 'heading': 0.7558215856552124, 'pitch': -0.007194313686341047, 'roll': -0.0002651251561474055}",49.211138421991336,7.609410216250646,426.0,75.8,1197,24.514,"{'x': 0.06451514, 'y': 0.174466237, 'z': -0.692544341}",37.46023,51.48,944.8921,100,883,0.0,0,11,7321.19,5.491,540,14.662,60,40680,0,5.491499999999974
"{'x': 700.9484405517578, 'y': 424.93896484375, 'z': -1048.2262649536133, 'heading': 0.7585107088088989, 'pitch': -0.007110340520739555, 'roll': -2.2425787392421626e-05}",49.21114694704471,7.609709450234999,424.9,78.5,1238,24.514,"{'x': 0.0374133773, 'y': -0.2019584, 'z': -0.661071837}",37.4820251,52.92,944.8774,100,882,0.0,0,11,7343.0,5.506,541,14.702,60,40681,0,5.506200000000035
"{'x': 723.4159698486328, 'y': 423.91094970703125, 'z': -1049.8321857452393, 'heading': 0.7638088464736938, 'pitch': -0.007221217267215252, 'roll': -0.0006070899544283748}",49.21116137321064,7.610018342234018,423.9,81.0,1278,24.514,"{'x': -0.06498421, 'y': 0.08828285, 'z': -0.7111074}",37.5045547,54.36,944.8623,100,882,0.0,0,11,7365.5,5.521,542,14.742,60,40682,0,5.5212999999999965
"{'x': 746.5074615478516, 'y': 422.8179016113281, 'z': -1052.531717300415, 'heading': 0.7715710997581482, 'pitch': -0.006648467853665352, 'roll': -0.0008101742132566869}",49.211185623404276,7.610335812701601,422.8,83.6,1318,24.514,"{'x': 0.009225959, 'y': -0.120871924, 'z': -0.6085986}",37.527813,56.16,944.8467,100,882,0.0,0,11,7388.72,5.537,543,14.784,60,40683,0,5.536899999999946
"{'x': 770.1049194335938, 'y': 421.8608093261719, 'z': -1056.3734664916992, 'heading': 0.7785065770149231, 'pitch': -0.006083725020289421, 'roll': -0.0008151830406859517}",49.211220134266576,7.610660239381624,421.9,85.6,1038,24.514,"{'x': 0.0152783254, 'y': 0.192652538, 'z': -0.46265766}",37.55173,10.44,944.8438,10,882,0.0,0,12,7412.5,5.54,544,14.791,60,40684,0,5.539800000000014
"{'x': 793.9618835449219, 'y': 420.9868469238281, 'z': -1061.1865882873535, 'heading': 0.7837429046630859, 'pitch': -0.005302845034748316, 'roll': -0.00021856604143977165}",49.21126337107753,7.61098823385033,421.0,86.9,1065,24.514,"{'x': 0.006393713, 'y': -0.07350826, 'z': -0.406888366}",37.57608,37.8,944.8333,100,882,0.0,0,12,7436.64,5.55,545,14.819,60,40685,0,5.550299999999993
"{'x': 818.0783386230469, 'y': 420.1577453613281, 'z': -1066.8408203125, 'heading': 0.7885850667953491, 'pitch': -0.005241183564066887, 'roll': 0.00023583124857395887}",49.211314163675674,7.611319795897937,420.2,88.6,1085,24.514,"{'x': 0.103415132, 'y': -0.090624474, 'z': -0.504075348}",37.600853,47.16,944.8202,100,882,0.0,0,12,7461.25,5.563,546,14.854,60,40686,0,5.5634000000000015
"{'x': 842.6468200683594, 'y': 419.33056640625, 'z': -1072.6997871398926, 'heading': 0.783762514591217, 'pitch': -0.0051348223350942135, 'roll': 0.0017947838641703129}",49.21136679542942,7.611657572573166,419.3,90.3,1106,24.514,"{'x': 0.0102324607, 'y': 0.0436827764, 'z': -0.412667841}",37.6261139,48.24,944.8068,100,882,0.0,0,12,7486.33,5.577,547,14.89,80,40687,0,5.576800000000048
"{'x': 867.9810485839844, 'y': 418.4208679199219, 'z': -1077.3296813964844, 'heading': 0.776703953742981, 'pitch': -0.005986850243061781, 'roll': 0.0009011675138026476}",49.21140838628692,7.612005877025623,418.4,92.1,1128,24.514,"{'x': 0.1287261, 'y': 0.06868997, 'z': -0.547438741}",37.6518745,48.96,944.7932,100,882,0.0,0,12,7511.91,5.59,548,14.926,80,40688,0,5.590400000000045
"{'x': 894.0073547363281, 'y': 417.3997802734375, 'z': -1081.0051727294922, 'heading': 0.7684110999107361, 'pitch': -0.006382849533110857, 'roll': 0.0012479893630370498}",49.2114414036363,7.6123636964203705,417.4,94.1,1151,24.514,"{'x': 0.00384601764, 'y': 0.03294473, 'z': -0.4986621}",37.67817,50.04,944.7793,100,882,0.0,0,12,7538.05,5.604,549,14.963,80,40689,0,5.6042999999999665
"{'x': 920.7711181640625, 'y': 416.22430419921875, 'z': -1083.1827201843262, 'heading': 0.7597045302391052, 'pitch': -0.007220572326332331, 'roll': 0.0011253495467826724}",49.21146096478842,7.61273165465366,416.2,96.2,1177,24.514,"{'x': -0.008574211, 'y': 0.1308476, 'z': -0.6497647}",37.7050362,51.12,944.7651,100,882,0.0,0,12,7564.77,5.619,550,15.001,80,40690,0,5.61850000000004
"{'x': 947.7603149414062, 'y': 414.925048828125, 'z': -1084.0425453186035, 'heading': 0.7509266138076782, 'pitch': -0.00803822185844183, 'roll': 0.001461243024095893}",49.21146868869369,7.6131027122289865,414.9,98.4,1203,24.514,"{'x': -0.0123505592, 'y': 0.0487273075, 'z': -0.603151143}",37.7320633,50.76,944.751,100,882,0.0,0,12,7592.1,5.633,551,15.039,80,40691,0,5.632600000000025
"{'x': 975.8263244628906, 'y': 413.4801025390625, 'z': -1082.9581489562988, 'heading': 0.7385020852088928, 'pitch': -0.008503281511366367, 'roll': 0.0015552339609712362}",49.211458947439986,7.61348857422881,413.5,100.7,1231,24.514,"{'x': -0.03903567, 'y': 0.109138615, 'z': -0.6063441}",37.7601852,52.92,944.7363,100,882,0.0,0,12,7620.07,5.647,552,15.078,80,40692,0,5.647299999999973
"{'x': 1003.4449462890625, 'y': 411.9571533203125, 'z': -1079.7766571044922, 'heading': 0.7266950607299805, 'pitch': -0.0088682034984231, 'roll': 0.001355754560790956}",49.211430367743155,7.613868285375208,412.0,103.1,1260,24.514,"{'x': 0.02326107, 'y': 0.029658407, 'z': -0.658783257}",37.78802,51.84,944.7219,100,882,0.0,0,12,7648.71,5.662,553,15.117,80,40693,0,5.661699999999996
